txn_id,customer_id,store_id,sku_category,txn_type,amount_paid,timestamp
TXN-103132,CUST-10984,STR-002,Lumber,PURCHASE,70.98,2026-02-05 16:10:06
TXN-103133,CUST-10093,STR-001,Garden,Purchase,134.77,2026-02-10 22:10:06
TXN-103134,CUST-10608,STR-001,Hardware,Purchase,$53.04,2026-02-15 04:10:06
TXN-103135,CUST-10509,STR-002,Lumber,purch,$29.08,2026-03-05 01:10:06
TXN-103136,CUST-10264,STR-001,Garden,purch,90.5,2026-02-03 23:10:06
TXN-103137,CUST-10824,STR-003,Paint,purch,$122.17,2026-02-04 15:10:06
TXN-103138,CUST-10546,STR-001,Paint,Purchase,93.7,2026-02-23 21:10:06
TXN-103139,CUST-10930,STR-002,Paint,purch,$25.32,2026-02-13 19:10:06
TXN-103140,CUST-10508,STR-002,Garden,PURCHASE,$11.34,2026-03-01 13:10:06
TXN-103141,CUST-10479,STR-002,Paint,purch,109.36,2026-02-26 01:10:06
TXN-103142,CUST-10909,STR-004,Hardware,Purchase,$15.17,2026-02-15 05:10:06
TXN-103143,CUST-10527,STR-004,Garden,PURCHASE,$124.07,2026-02-14 16:10:06
TXN-103144,CUST-10554,STR-002,Paint,PURCHASE,135.81,2026-02-23 16:10:06
TXN-103145,CUST-10487,STR-003,Hardware,purch,62.05,2026-02-15 10:10:06
TXN-103146,CUST-10512,STR-002,Hardware,PURCHASE,133.57,2026-03-04 19:10:06
TXN-103147,CUST-10857,STR-003,Garden,PURCHASE,146.04,2026-02-05 00:10:06
TXN-103148,CUST-10048,STR-001,Lumber,Purchase,78.98,2026-02-08 20:10:06
TXN-103149,CUST-10818,STR-002,Paint,PURCHASE,100.24,2026-02-22 12:10:06
TXN-103150,CUST-10724,STR-001,Lumber,purch,$101.66,2026-02-16 03:10:06
TXN-103151,CUST-10467,STR-004,Paint,purch,78.83,2026-02-16 02:10:06
TXN-103152,CUST-10806,STR-002,Paint,Purchase,$19.19,2026-02-22 04:10:06
TXN-103153,CUST-10643,STR-002,Garden,purch,$94.63,2026-02-04 05:10:06
TXN-103154,CUST-10295,STR-004,Hardware,purch,121.41,2026-02-15 18:10:06
TXN-103155,CUST-10088,STR-004,Hardware,PURCHASE,50.08,2026-02-13 12:10:06
TXN-103156,CUST-10334,STR-004,Garden,purch,$104.92,2026-02-14 03:10:06
TXN-103157,CUST-10358,STR-002,Hardware,RETURN,35.23,2026-02-27 19:10:06
TXN-103158,CUST-10366,STR-003,Paint,PURCHASE,88.62,2026-02-03 13:10:06
TXN-103159,CUST-10042,STR-001,Garden,Purchase,52.83,2026-02-08 17:10:06
TXN-103160,CUST-10110,STR-001,Garden,PURCHASE,108.96,2026-03-02 20:10:06
TXN-103161,CUST-10822,STR-001,Paint,PURCHASE,37.42,2026-02-23 11:10:06
TXN-103162,CUST-10516,STR-004,Paint,Purchase,109.0,2026-03-05 02:10:06
TXN-103163,CUST-10235,STR-002,Garden,purch,18.63,2026-02-14 21:10:06
TXN-103164,CUST-10825,STR-002,Garden,PURCHASE,34.06,2026-02-07 17:10:06
TXN-103165,CUST-10252,STR-004,Hardware,ret,$12.42,2026-02-21 03:10:06
TXN-103166,CUST-10630,STR-003,Hardware,Purchase,17.23,2026-03-03 07:10:06
TXN-103167,CUST-10430,STR-004,Lumber,purch,131.65,2026-02-22 18:10:06
TXN-103168,,STR-001,Garden,PURCHASE,91.14,2026-02-03 11:10:06
TXN-103169,CUST-10570,STR-003,Garden,Return,113.06,2026-02-07 13:10:06
TXN-103170,CUST-10336,STR-003,Hardware,Purchase,$28.37,2026-02-10 21:10:06
TXN-103171,CUST-10196,STR-004,Paint,purch,74.38,2026-02-23 03:10:06
TXN-103172,CUST-10875,STR-002,Hardware,purch,$59.77,2026-03-04 00:10:06
TXN-103173,CUST-10272,STR-002,Garden,purch,$128.17,2026-02-20 04:10:06
TXN-103174,CUST-10242,STR-001,Garden,Return,78.44,2026-02-22 18:10:06
TXN-103175,CUST-10600,STR-003,Paint,Purchase,39.26,2026-03-01 02:10:06
TXN-103176,CUST-10577,STR-004,Hardware,PURCHASE,14.3,2026-02-24 17:10:06
TXN-103177,CUST-10265,STR-004,Garden,Purchase,$24.72,2026-02-04 15:10:06
TXN-103178,CUST-10741,STR-002,Lumber,Purchase,148.95,2026-02-26 02:10:06
TXN-103179,CUST-10724,STR-003,Paint,RETURN,96.2,2026-02-03 07:10:06
TXN-103180,CUST-10299,STR-001,Garden,purch,82.61,2026-02-03 08:10:06
TXN-103181,CUST-10414,STR-003,Lumber,purch,43.91,2026-02-14 17:10:06
TXN-103182,CUST-10629,STR-002,Lumber,Purchase,78.74,2026-02-05 01:10:06
TXN-103183,CUST-10357,STR-003,Paint,RETURN,120.8,2026-02-14 15:10:06
TXN-103184,CUST-10514,STR-003,Garden,Purchase,97.28,2026-03-02 21:10:06
TXN-103185,CUST-10711,STR-002,Lumber,purch,110.84,2026-02-16 21:10:06
TXN-103186,CUST-10624,STR-004,Garden,Purchase,76.65,2026-02-26 23:10:06
TXN-103187,CUST-10696,STR-002,Hardware,PURCHASE,78.4,2026-02-05 13:10:06
TXN-103188,CUST-10412,STR-002,Garden,Purchase,138.17,2026-03-03 18:10:06
TXN-103189,CUST-10757,STR-004,Lumber,Purchase,123.22,2026-02-08 20:10:06
TXN-103190,CUST-10994,STR-004,Lumber,PURCHASE,$36.06,2026-02-14 09:10:06
TXN-103191,CUST-10968,STR-004,Lumber,PURCHASE,26.93,2026-02-19 13:10:06
TXN-103192,CUST-10206,STR-002,Hardware,purch,56.98,2026-02-25 16:10:06
TXN-103193,CUST-10920,STR-001,Paint,PURCHASE,80.34,2026-03-04 05:10:06
TXN-103194,CUST-10834,STR-002,Hardware,PURCHASE,80.88,2026-02-14 04:10:06
TXN-103195,CUST-10941,STR-002,Lumber,purch,32.0,2026-02-16 15:10:06
TXN-103196,,STR-003,Garden,purch,$83.89,2026-03-03 14:10:06
TXN-103197,CUST-10646,STR-002,Garden,purch,$83.68,2026-02-07 06:10:06
TXN-103198,CUST-10691,STR-001,Hardware,Purchase,118.2,2026-02-22 20:10:06
TXN-103199,CUST-10734,STR-002,Garden,Purchase,$19.17,2026-02-03 08:10:06
TXN-103200,CUST-10732,STR-001,Hardware,PURCHASE,42.7,2026-02-22 16:10:06
TXN-103201,CUST-10607,STR-003,Hardware,purch,101.76,2026-02-11 08:10:06
TXN-103202,CUST-10284,STR-002,Garden,Purchase,138.23,2026-02-11 21:10:06
TXN-103203,CUST-10049,STR-002,Lumber,Purchase,117.55,2026-02-25 07:10:06
TXN-103204,CUST-10352,STR-003,Paint,purch,62.64,2026-02-21 16:10:06
TXN-103205,CUST-10347,STR-002,Paint,Purchase,96.77,2026-02-19 12:10:06
TXN-103206,CUST-10487,STR-004,Garden,Purchase,140.99,2026-03-02 02:10:06
TXN-103207,CUST-10814,STR-003,Hardware,PURCHASE,35.85,2026-03-03 06:10:06
TXN-103208,CUST-10918,STR-001,Paint,Purchase,$126.74,2026-02-04 07:10:06
TXN-103209,CUST-10346,STR-003,Lumber,Purchase,$42.77,2026-03-05 01:10:06
TXN-103210,CUST-10915,STR-003,Garden,Purchase,127.26,2026-02-24 08:10:06
TXN-103211,CUST-10436,STR-001,Hardware,PURCHASE,131.54,2026-02-28 13:10:06
TXN-103212,CUST-10983,STR-001,Paint,purch,74.52,2026-02-21 13:10:06
TXN-103213,CUST-10640,STR-001,Hardware,Purchase,16.31,2026-02-09 02:10:06
TXN-103214,CUST-10138,STR-003,Garden,Purchase,85.09,2026-03-03 10:10:06
TXN-103215,CUST-10602,STR-003,Hardware,PURCHASE,118.52,2026-03-01 01:10:06
TXN-103216,CUST-10536,STR-003,Garden,Purchase,$57.74,2026-02-18 05:10:06
TXN-103217,CUST-10255,STR-002,Lumber,PURCHASE,22.46,2026-02-19 03:10:06
TXN-103218,CUST-10448,STR-003,Paint,Purchase,19.98,2026-02-27 13:10:06
TXN-103219,CUST-10847,STR-002,Garden,purch,$113.86,2026-02-12 06:10:06
TXN-103220,CUST-10753,STR-004,Paint,Purchase,$125.45,2026-02-28 13:10:06
TXN-103221,CUST-10138,STR-002,Lumber,PURCHASE,56.29,2026-03-01 20:10:06
TXN-103222,CUST-10117,STR-001,Lumber,Purchase,$115.47,2026-02-05 19:10:06
TXN-103223,CUST-10982,STR-003,Hardware,PURCHASE,123.61,2026-03-02 17:10:06
TXN-103224,CUST-10029,STR-003,Paint,purch,61.98,2026-02-09 03:10:06
TXN-103225,CUST-10237,STR-004,Garden,PURCHASE,$76.64,2026-02-11 22:10:06
TXN-103226,CUST-10021,STR-003,Lumber,PURCHASE,51.79,2026-02-27 13:10:06
TXN-103227,CUST-10993,STR-001,Hardware,PURCHASE,$16.14,2026-02-16 10:10:06
TXN-103228,CUST-10995,STR-003,Garden,Return,25.57,2026-02-17 20:10:06
TXN-103229,CUST-10245,STR-001,Garden,purch,$40.72,2026-02-25 07:10:06
TXN-103230,CUST-10737,STR-004,Paint,Purchase,$10.57,2026-02-20 05:10:06
TXN-103231,CUST-10128,STR-002,Hardware,purch,$143.18,2026-03-03 22:10:06
TXN-103232,CUST-10545,STR-003,Garden,Purchase,99.9,2026-03-03 07:10:06
TXN-103233,CUST-10510,STR-003,Garden,Return,89.19,2026-02-28 10:10:06
TXN-103234,CUST-10468,STR-003,Paint,PURCHASE,68.89,2026-02-21 11:10:06
TXN-103235,CUST-10867,STR-002,Lumber,Purchase,94.89,2026-02-12 09:10:06
TXN-103236,CUST-10801,STR-001,Lumber,Purchase,55.99,2026-02-07 01:10:06
TXN-103237,,STR-001,Paint,PURCHASE,84.52,2026-02-28 01:10:06
TXN-103238,CUST-10179,STR-004,Lumber,PURCHASE,21.18,2026-02-07 17:10:06
TXN-103239,CUST-10488,STR-001,Paint,PURCHASE,82.17,2026-03-01 17:10:06
TXN-103240,CUST-10155,STR-001,Paint,purch,$96.24,2026-02-10 12:10:06
TXN-103241,CUST-10426,STR-003,Lumber,purch,48.66,2026-02-08 14:10:06
TXN-103242,CUST-10179,STR-004,Garden,PURCHASE,$111.19,2026-02-26 21:10:06
TXN-103243,CUST-10079,STR-003,Garden,PURCHASE,62.49,2026-02-22 06:10:06
TXN-103244,CUST-10119,STR-004,Garden,purch,11.47,2026-02-20 03:10:06
TXN-103245,,STR-001,Paint,Purchase,124.28,2026-03-04 10:10:06
TXN-103246,CUST-10439,STR-001,Garden,Purchase,124.57,2026-02-08 14:10:06
TXN-103247,CUST-10053,STR-002,Hardware,Purchase,75.74,2026-02-18 04:10:06
TXN-103248,CUST-10649,STR-001,Garden,PURCHASE,105.9,2026-02-07 14:10:06
TXN-103249,CUST-10372,STR-004,Hardware,Purchase,59.01,2026-02-15 02:10:06
TXN-103250,CUST-10213,STR-001,Paint,PURCHASE,$97.97,2026-02-06 22:10:06
TXN-103251,CUST-10374,STR-003,Hardware,Purchase,61.87,2026-03-03 14:10:06
TXN-103252,CUST-10554,STR-001,Garden,PURCHASE,33.57,2026-02-22 19:10:06
TXN-103253,CUST-10479,STR-002,Lumber,purch,$99.78,2026-02-23 04:10:06
TXN-103254,CUST-10263,STR-001,Paint,Purchase,38.82,2026-02-19 00:10:06
TXN-103255,CUST-10032,STR-003,Lumber,RETURN,67.95,2026-02-26 16:10:06
TXN-103256,CUST-10930,STR-002,Paint,PURCHASE,$91.4,2026-02-18 23:10:06
TXN-103257,CUST-10712,STR-002,Hardware,purch,84.65,2026-02-22 12:10:06
TXN-103258,CUST-10181,STR-002,Paint,purch,95.32,2026-02-03 14:10:06
TXN-103259,CUST-10697,STR-004,Hardware,Purchase,$137.81,2026-02-19 05:10:06
TXN-103260,CUST-10900,STR-002,Lumber,purch,146.95,2026-02-28 12:10:06
TXN-103261,CUST-10926,STR-002,Paint,Purchase,$113.65,2026-02-09 13:10:06
TXN-103262,CUST-10683,STR-002,Lumber,purch,46.69,2026-02-13 13:10:06
TXN-103263,CUST-10463,STR-001,Garden,PURCHASE,115.65,2026-02-22 10:10:06
TXN-103264,CUST-10558,STR-004,Lumber,purch,148.32,2026-02-05 22:10:06
TXN-103265,CUST-10508,STR-002,Hardware,PURCHASE,26.88,2026-02-09 14:10:06
TXN-103266,CUST-10514,STR-002,Hardware,RETURN,18.07,2026-02-27 06:10:06
TXN-103267,CUST-10938,STR-003,Hardware,Purchase,62.64,2026-02-22 15:10:06
TXN-103268,CUST-10090,STR-002,Hardware,PURCHASE,98.21,2026-02-18 02:10:06
TXN-103269,CUST-10405,STR-001,Hardware,purch,58.41,2026-02-06 18:10:06
TXN-103270,CUST-10448,STR-004,Hardware,purch,96.05,2026-02-23 02:10:06
TXN-103271,CUST-10184,STR-001,Garden,Purchase,22.1,2026-02-08 21:10:06
TXN-103272,CUST-10916,STR-001,Garden,Purchase,$49.8,2026-02-26 02:10:06
TXN-103273,CUST-10361,STR-001,Lumber,purch,132.17,2026-02-21 11:10:06
TXN-103274,CUST-10141,STR-004,Hardware,PURCHASE,67.59,2026-02-25 11:10:06
TXN-103275,CUST-10178,STR-001,Paint,purch,$31.07,2026-02-17 12:10:06
TXN-103276,CUST-10118,STR-002,Lumber,PURCHASE,107.91,2026-02-28 23:10:06
TXN-103277,CUST-10694,STR-002,Garden,Purchase,$144.82,2026-02-10 04:10:06
TXN-103278,CUST-10857,STR-004,Paint,Purchase,$24.81,2026-02-19 18:10:06
TXN-103279,CUST-10266,STR-002,Hardware,PURCHASE,$123.11,2026-03-01 10:10:06
TXN-103280,CUST-10030,STR-002,Paint,PURCHASE,123.28,2026-02-04 21:10:06
TXN-103281,CUST-10979,STR-003,Lumber,PURCHASE,126.32,2026-03-02 14:10:06
TXN-103282,CUST-10692,STR-002,Lumber,PURCHASE,$122.49,2026-02-14 04:10:06
TXN-103283,CUST-10940,STR-003,Lumber,PURCHASE,$130.37,2026-02-11 19:10:06
TXN-103284,CUST-10716,STR-002,Paint,Purchase,$76.13,2026-02-23 15:10:06
TXN-103285,CUST-10540,STR-004,Garden,Purchase,21.61,2026-03-02 00:10:06
TXN-103286,CUST-10025,STR-003,Lumber,Purchase,30.61,2026-02-05 08:10:06
TXN-103287,CUST-10344,STR-001,Lumber,PURCHASE,$72.68,2026-02-09 15:10:06
TXN-103288,CUST-10669,STR-002,Paint,PURCHASE,81.36,2026-02-26 19:10:06
TXN-103289,CUST-10351,STR-001,Paint,purch,79.47,2026-02-24 16:10:06
TXN-103290,CUST-10317,STR-004,Hardware,purch,106.1,2026-02-05 16:10:06
TXN-103291,CUST-10078,STR-004,Garden,purch,28.53,2026-02-05 11:10:06
TXN-103292,CUST-10694,STR-001,Hardware,PURCHASE,96.83,2026-02-12 17:10:06
TXN-103293,CUST-10906,STR-001,Garden,PURCHASE,$80.68,2026-02-24 23:10:06
TXN-103294,CUST-10446,STR-004,Lumber,PURCHASE,$56.28,2026-02-15 04:10:06
TXN-103295,CUST-10206,STR-001,Paint,PURCHASE,$21.5,2026-03-01 16:10:06
TXN-103296,CUST-10767,STR-003,Lumber,PURCHASE,93.72,2026-02-28 04:10:06
TXN-103297,CUST-10704,STR-001,Lumber,purch,39.03,2026-02-03 16:10:06
TXN-103298,CUST-10763,STR-004,Garden,PURCHASE,137.63,2026-03-02 05:10:06
TXN-103299,CUST-10005,STR-004,Hardware,Purchase,40.75,2026-02-07 01:10:06
TXN-103300,CUST-10061,STR-001,Paint,purch,$99.18,2026-02-07 06:10:06
TXN-103301,CUST-10701,STR-004,Paint,purch,149.19,2026-03-02 13:10:06
TXN-103302,CUST-10432,STR-003,Paint,Purchase,97.28,2026-02-17 21:10:06
TXN-103303,CUST-10492,STR-003,Garden,purch,29.15,2026-03-04 05:10:06
TXN-103304,CUST-10924,STR-002,Hardware,PURCHASE,133.17,2026-02-20 19:10:06
TXN-103305,CUST-10403,STR-003,Lumber,purch,128.56,2026-02-26 00:10:06
TXN-103306,CUST-10451,STR-004,Lumber,purch,143.78,2026-02-14 20:10:06
TXN-103307,CUST-10973,STR-004,Lumber,PURCHASE,24.82,2026-02-20 23:10:06
TXN-103308,CUST-10033,STR-002,Paint,Purchase,38.3,2026-02-17 14:10:06
TXN-103309,CUST-10280,STR-003,Garden,purch,132.9,2026-02-24 01:10:06
TXN-103310,CUST-10938,STR-003,Hardware,PURCHASE,$132.12,2026-02-16 07:10:06
TXN-103311,CUST-10111,STR-002,Hardware,Purchase,35.0,2026-03-02 01:10:06
TXN-103312,CUST-10732,STR-001,Garden,Purchase,139.75,2026-02-11 22:10:06
TXN-103313,CUST-10550,STR-002,Garden,purch,$128.09,2026-02-08 07:10:06
TXN-103314,CUST-10924,STR-001,Garden,Purchase,101.02,2026-03-02 04:10:06
TXN-103315,CUST-10627,STR-002,Paint,Purchase,135.25,2026-02-24 12:10:06
TXN-103316,CUST-10544,STR-003,Hardware,PURCHASE,$136.06,2026-02-17 20:10:06
TXN-103317,CUST-10369,STR-001,Lumber,PURCHASE,93.54,2026-03-05 04:10:06
TXN-103318,CUST-10417,STR-001,Garden,PURCHASE,71.68,2026-02-12 09:10:06
TXN-103319,CUST-10549,STR-003,Hardware,PURCHASE,57.39,2026-02-18 01:10:06
TXN-103320,CUST-10461,STR-004,Garden,purch,144.4,2026-02-05 02:10:06
TXN-103321,CUST-10971,STR-002,Lumber,Purchase,$55.02,2026-02-28 06:10:06
TXN-103322,CUST-10857,STR-004,Garden,PURCHASE,39.52,2026-02-10 05:10:06
TXN-103323,CUST-10301,STR-002,Lumber,purch,$87.66,2026-02-05 04:10:06
TXN-103324,CUST-10917,STR-002,Lumber,Purchase,62.52,2026-02-14 06:10:06
TXN-103325,CUST-10528,STR-004,Lumber,PURCHASE,49.2,2026-02-24 09:10:06
TXN-103326,CUST-10985,STR-002,Hardware,Return,105.05,2026-02-11 09:10:06
TXN-103327,CUST-10122,STR-004,Hardware,purch,$25.9,2026-02-21 21:10:06
TXN-103328,CUST-10390,STR-004,Garden,PURCHASE,143.84,2026-02-25 19:10:06
TXN-103329,CUST-10770,STR-004,Garden,PURCHASE,51.31,2026-02-06 03:10:06
TXN-103330,CUST-10050,STR-004,Hardware,purch,96.04,2026-03-02 20:10:06
TXN-103331,CUST-10595,STR-001,Paint,PURCHASE,40.07,2026-03-04 11:10:06
TXN-103332,CUST-10339,STR-004,Garden,purch,$130.84,2026-02-06 15:10:06
TXN-103333,CUST-10817,STR-003,Lumber,PURCHASE,102.09,2026-02-28 06:10:06
TXN-103334,CUST-10856,STR-003,Garden,Return,33.31,2026-02-10 09:10:06
TXN-103335,CUST-10163,STR-003,Hardware,Purchase,$46.95,2026-02-28 16:10:06
TXN-103336,CUST-10897,STR-001,Lumber,purch,117.6,2026-02-21 01:10:06
TXN-103337,CUST-10967,STR-003,Hardware,Purchase,57.1,2026-02-07 16:10:06
TXN-103338,CUST-10856,STR-004,Paint,RETURN,$40.93,2026-03-04 09:10:06
TXN-103339,CUST-10694,STR-001,Paint,Purchase,48.19,2026-02-03 11:10:06
TXN-103340,CUST-10926,STR-002,Hardware,PURCHASE,$72.18,2026-02-16 13:10:06
TXN-103341,CUST-10019,STR-002,Lumber,Purchase,128.87,2026-02-26 11:10:06
TXN-103342,CUST-10068,STR-004,Hardware,Purchase,110.86,2026-02-17 01:10:06
TXN-103343,CUST-10184,STR-001,Hardware,ret,31.83,2026-02-22 18:10:06
TXN-103344,CUST-10641,STR-004,Garden,PURCHASE,$122.16,2026-02-14 09:10:06
TXN-103345,CUST-10988,STR-004,Lumber,purch,$119.84,2026-02-20 01:10:06
TXN-103346,CUST-10689,STR-004,Hardware,ret,67.89,2026-02-23 16:10:06
TXN-103347,CUST-10078,STR-001,Hardware,purch,86.45,2026-03-05 00:10:06
TXN-103348,CUST-10733,STR-001,Lumber,Purchase,115.45,2026-02-24 22:10:06
TXN-103349,CUST-10611,STR-002,Garden,PURCHASE,57.71,2026-02-21 19:10:06
TXN-103350,CUST-10994,STR-001,Paint,PURCHASE,14.39,2026-02-04 21:10:06
TXN-103351,CUST-10186,STR-003,Garden,Purchase,105.48,2026-02-26 14:10:06
TXN-103352,CUST-10723,STR-003,Garden,Purchase,106.07,2026-02-26 17:10:06
TXN-103353,CUST-10120,STR-001,Lumber,Purchase,90.54,2026-02-26 11:10:06
TXN-103354,CUST-10168,STR-002,Hardware,Purchase,110.2,2026-02-26 13:10:06
TXN-103355,CUST-10510,STR-001,Lumber,PURCHASE,59.46,2026-03-04 10:10:06
TXN-103356,CUST-10225,STR-004,Garden,PURCHASE,91.36,2026-02-17 11:10:06
TXN-103357,CUST-10948,STR-003,Garden,Purchase,$59.97,2026-03-04 09:10:06
TXN-103358,CUST-10615,STR-004,Hardware,Return,126.14,2026-03-04 10:10:06
TXN-103359,CUST-10288,STR-002,Paint,Purchase,61.5,2026-03-03 15:10:06
TXN-103360,CUST-10649,STR-003,Garden,Purchase,116.86,2026-02-18 22:10:06
TXN-103361,CUST-10778,STR-001,Lumber,PURCHASE,$42.53,2026-02-06 01:10:06
TXN-103362,CUST-10755,STR-004,Garden,purch,$37.79,2026-02-13 17:10:06
TXN-103363,CUST-10158,STR-004,Hardware,Purchase,19.29,2026-03-04 06:10:06
TXN-103364,CUST-10383,STR-001,Garden,Purchase,144.06,2026-02-13 19:10:06
TXN-103365,CUST-10019,STR-004,Garden,purch,36.89,2026-02-24 22:10:06
TXN-103366,CUST-10804,STR-004,Paint,purch,10.22,2026-02-24 21:10:06
TXN-103367,CUST-10160,STR-002,Garden,Purchase,28.97,2026-02-23 22:10:06
TXN-103368,CUST-10350,STR-002,Hardware,PURCHASE,46.11,2026-02-20 09:10:06
TXN-103369,,STR-003,Garden,Purchase,71.58,2026-02-12 10:10:06
TXN-103370,CUST-10123,STR-003,Paint,PURCHASE,125.13,2026-02-18 21:10:06
TXN-103371,CUST-10506,STR-001,Hardware,Purchase,139.32,2026-02-16 16:10:06
TXN-103372,CUST-10041,STR-001,Lumber,purch,$28.7,2026-02-23 06:10:06
TXN-103373,CUST-10734,STR-001,Paint,purch,97.46,2026-02-04 05:10:06
TXN-103374,CUST-10781,STR-003,Lumber,Purchase,$93.23,2026-02-28 23:10:06
TXN-103375,CUST-10313,STR-002,Hardware,purch,137.92,2026-02-14 03:10:06
TXN-103376,,STR-004,Lumber,Purchase,144.11,2026-02-11 11:10:06
TXN-103377,CUST-10797,STR-002,Hardware,Purchase,85.08,2026-02-13 22:10:06
TXN-103378,CUST-10146,STR-002,Hardware,Purchase,144.47,2026-02-26 10:10:06
TXN-103379,CUST-10815,STR-004,Hardware,Purchase,$126.53,2026-02-19 15:10:06
TXN-103380,CUST-10850,STR-003,Lumber,PURCHASE,99.75,2026-02-08 20:10:06
TXN-103381,CUST-10137,STR-001,Hardware,PURCHASE,61.15,2026-02-22 07:10:06
TXN-103382,CUST-10817,STR-003,Paint,purch,100.6,2026-02-20 16:10:06
TXN-103383,CUST-10673,STR-001,Hardware,purch,60.74,2026-02-20 15:10:06
TXN-103384,CUST-10998,STR-004,Paint,Purchase,25.23,2026-02-16 13:10:06
TXN-103385,CUST-10538,STR-002,Paint,PURCHASE,142.45,2026-02-26 22:10:06
TXN-103386,CUST-10477,STR-003,Hardware,PURCHASE,105.57,2026-02-10 06:10:06
TXN-103387,CUST-10673,STR-003,Garden,Purchase,30.17,2026-02-25 20:10:06
TXN-103388,CUST-10344,STR-004,Garden,PURCHASE,$15.51,2026-02-23 23:10:06
TXN-103389,CUST-10796,STR-004,Lumber,Purchase,$73.77,2026-02-18 00:10:06
TXN-103390,CUST-10354,STR-002,Paint,Purchase,$11.84,2026-03-02 20:10:06
TXN-103391,CUST-10165,STR-001,Paint,ret,62.66,2026-02-21 14:10:06
TXN-103392,,STR-002,Lumber,PURCHASE,$107.7,2026-02-07 02:10:06
TXN-103393,CUST-10662,STR-003,Garden,purch,46.54,2026-02-06 05:10:06
TXN-103394,,STR-004,Garden,purch,28.46,2026-02-22 20:10:06
TXN-103395,CUST-10172,STR-003,Garden,Purchase,85.04,2026-02-25 10:10:06
TXN-103396,CUST-10669,STR-004,Lumber,PURCHASE,136.73,2026-02-23 21:10:06
TXN-103397,CUST-10545,STR-004,Hardware,PURCHASE,$29.24,2026-02-11 06:10:06
TXN-103398,CUST-10573,STR-001,Lumber,PURCHASE,$48.54,2026-03-01 11:10:06
TXN-103399,CUST-10210,STR-002,Lumber,purch,108.36,2026-02-16 09:10:06
TXN-103400,CUST-10826,STR-004,Lumber,Purchase,131.63,2026-02-09 20:10:06
TXN-103401,CUST-10132,STR-003,Lumber,PURCHASE,57.09,2026-02-11 19:10:06
TXN-103402,CUST-10064,STR-001,Garden,purch,28.55,2026-02-08 07:10:06
TXN-103403,CUST-10029,STR-001,Paint,Purchase,$141.75,2026-02-06 15:10:06
TXN-103404,CUST-10033,STR-003,Garden,PURCHASE,45.62,2026-02-05 03:10:06
TXN-103405,CUST-10561,STR-002,Garden,PURCHASE,28.65,2026-03-01 23:10:06
TXN-103406,CUST-10584,STR-003,Lumber,ret,$141.57,2026-02-18 20:10:06
TXN-103407,CUST-10376,STR-004,Paint,PURCHASE,29.48,2026-03-01 16:10:06
TXN-103408,CUST-10199,STR-004,Hardware,Purchase,118.61,2026-02-19 07:10:06
TXN-103409,CUST-10178,STR-002,Garden,Return,$58.68,2026-02-09 14:10:06
TXN-103410,CUST-10208,STR-004,Hardware,PURCHASE,$96.41,2026-02-11 06:10:06
TXN-103411,CUST-10299,STR-004,Lumber,PURCHASE,143.62,2026-02-22 16:10:06
TXN-103412,CUST-10091,STR-002,Lumber,ret,$22.38,2026-02-10 13:10:06
TXN-103413,CUST-10667,STR-002,Lumber,purch,15.38,2026-02-25 08:10:06
TXN-103414,CUST-10358,STR-002,Hardware,purch,$136.05,2026-02-04 01:10:06
TXN-103415,CUST-10038,STR-001,Garden,Purchase,$122.24,2026-02-06 17:10:06
TXN-103416,,STR-004,Lumber,Purchase,108.64,2026-02-07 10:10:06
TXN-103417,CUST-10683,STR-002,Lumber,Purchase,40.32,2026-03-02 19:10:06
TXN-103418,CUST-10443,STR-004,Paint,Return,$50.11,2026-02-17 14:10:06
TXN-103419,CUST-10414,STR-003,Hardware,Purchase,41.43,2026-02-15 16:10:06
TXN-103420,CUST-10729,STR-002,Paint,purch,$140.54,2026-02-19 13:10:06
TXN-103421,CUST-10402,STR-003,Hardware,purch,$48.57,2026-03-01 03:10:06
TXN-103422,CUST-10114,STR-002,Paint,purch,$82.42,2026-02-15 00:10:06
TXN-103423,CUST-10272,STR-004,Hardware,purch,50.09,2026-03-02 09:10:06
TXN-103424,CUST-10669,STR-001,Paint,Purchase,138.25,2026-02-17 03:10:06
TXN-103425,CUST-10457,STR-004,Hardware,Purchase,143.34,2026-02-27 15:10:06
TXN-103426,CUST-10107,STR-001,Lumber,Purchase,109.97,2026-02-25 08:10:06
TXN-103427,CUST-10545,STR-001,Garden,Purchase,$101.42,2026-02-28 19:10:06
TXN-103428,CUST-10214,STR-002,Hardware,PURCHASE,120.89,2026-03-03 22:10:06
TXN-103429,CUST-10469,STR-003,Paint,PURCHASE,$134.54,2026-02-06 23:10:06
TXN-103430,CUST-10189,STR-002,Garden,Purchase,$108.95,2026-02-24 06:10:06
TXN-103431,CUST-10969,STR-004,Hardware,Purchase,15.55,2026-02-23 03:10:06
TXN-103432,CUST-10126,STR-002,Lumber,PURCHASE,86.34,2026-03-02 09:10:06
TXN-103433,CUST-10862,STR-001,Garden,Purchase,137.38,2026-02-25 11:10:06
TXN-103434,CUST-10986,STR-004,Hardware,Purchase,35.76,2026-02-08 22:10:06
TXN-103435,CUST-10134,STR-001,Paint,PURCHASE,37.77,2026-02-23 21:10:06
TXN-103436,CUST-10933,STR-003,Hardware,purch,96.3,2026-02-07 05:10:06
TXN-103437,CUST-10754,STR-001,Lumber,purch,$37.32,2026-02-27 00:10:06
